"#property","latitude","longitude","name","address","installationPosition","telephoneNumber","availableDate","startTime","endTime","availableDateNote","equipmentForChildren"
"182","34.29626","133.95924","高松国分寺ホール","高松市国分寺町新名430　","受付","087-875-0162","火水木金土日","9:00","22:00","休館日以外利用可能。休館日：毎週月曜（月曜が祝日の場合は翌平日）及び12/29～1/3",
"183","34.35058","134.05157","玉藻公園","高松市玉藻町2-1　","陳列館、和舟乗船所（開園時）、西門料金所（閉園時）","087-851-1521","月火水木金土日",,,"開園時間中利用可",
"184","34.35722","134.13411","石の民俗資料館","高松市牟礼町牟礼1810","エントランスホール（館出入口付近）","087-845-8484","月火水木金土日","9:00","17:00","開館日のみ利用可",
"185","34.34373","134.04572","四番丁スクエア（高松市埋蔵文化財センター）","高松市番町一丁目5-1","本館管理室横、体育館北入口横","087-823-2714","月火水木金","8:30","17:15","祝日、12/29～1/3を除く。体育館北入口横のものは学校跡地施設利用者のみ利用可","有"
"186","34.34215","134.07403","高松市総合体育館","高松市福岡町四丁目36-1　","第１競技場入口","087-822-0211","月水木金土日","9:00","22:00",,
"187","34.35216","134.04211","ヨット競技場","高松市浜ノ町67-1","医務室","087-823-6099","月水木金土日","8:30","20:00",,
"189","34.34290","134.07251","福岡町プール","高松市福岡町三丁目33-24　","受付カウンター","087-823-7227","月水木金土日","10:00","20:30",,
"190","34.37484","133.94362","亀水運動センター","高松市亀水町458-1　","事務所入口","087-881-0182","月水木金土日","9:00","22:00",,
"191","34.37484","133.94362","西部運動センター","高松市鬼無町鬼無10-2　","入口ロビー","087-885-3344","月水木金土日","9:00","22:00",,
"192","34.26136","134.01624","かわなべスポーツセンター","高松市川部町932-7　","プールロビー","087-885-4611","月水木金土日","9:00","22:00",,
"193","34.27112","134.04834","仏生山公園温水プール","高松市仏生山町甲2654-1　","プールロビー","087-888-5011","火水木金土日","13:00","20:30","土日は10:00～20:30",
"194","34.34290","134.14318","牟礼総合体育館","高松市牟礼町牟礼152-10　","ロビー","087-845-7060","火水木金土日","9:00","22:00",,
"195","34.25775","134.02840","香川総合体育館","高松市香川町川東下1917-1　","事務所横ロビー","087-879-8000","月火水木金土日","9:00","22:00",,
"196","34.27256","133.94999","国分寺B&G海洋センター","高松市国分寺町新名2069-1　","ロビー","087-874-4311","火水木金土日","9:00","22:00",,
"197","34.27173","133.95089","国分寺はくちょう温泉","高松市国分寺町新名2213-1　","受付カウンター","087-874-8900","火水木金土日","10:00","20:00",,
"198","34.33284","134.14691","牟礼中央公園運動センター","高松市牟礼町原1019-8　","入口ロビー","087-845-1563","月水木金土日","9:00","22:00",,
"199","34.19786","134.03349","健康増進温浴施設ループしおのえ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","高松市塩江町安原下第3号2074-2　","プール監視室","087-897-0781","月水木金土日","10:00","20:30",,
"200","34.24352","134.00639","香南体育館","高松市香南町横井844-7","事務所","087-879-3136","火水木金土日","9:00","22:00",,
"202","34.34424","134.04914","高松市美術館","高松市紺屋町10-4　","正面入口","087-823-1711","火水木金土日","9:30","17:00","月曜が祝日の場合は翌平日が休館","有"
"203","34.17569","13408137","高松市塩江美術館","高松市塩江町安原上602","事務所内","087-893-1800","火水木金土日","9:00","17:00","月曜が祝日の場合は翌平日が休館","有"
"204","34.34376","134.04690","中央駐車場","高松市番町一丁目11-22","管理事務所内","087-862-2285","月火水木金土日","7:30","22:00",,
"205","34.33922","134.05195","瓦町駅地下駐車場","高松市常磐町一丁目3-1","管理事務所内","087-823-2585","月火水木金土日","7:30","22:00",,
"206","34.32928","134.12251","東部運動公園","高松市高松町1347-1","事務所","087-843-9446","月水木金土日","9:00","22:00",,
"207","34.33208","134.02596","峰山公園","高松市峰山町1838-37","管理事務所内","087-834-7297","月火水木金土日","8:30","17:00","12/29～1/3を除く",
"208","34.30873","133.95307","如意輪寺公園","高松市国分寺町国分2530-2","管理事務所内","087-875-1221","月水木金土日","9:00","19:00","3月・10月は18:00まで、11月～2月は17:00まで。休園日以外利用可能。
休園日：毎週火曜（火曜が祝日の場合は翌平日）及び12/29～1/3",
"209","34.28287","134.04048","高松市立みんなの病院","高松市仏生山町甲847-1","１階みんなのホール入口、２階Ａブロック外来、２階通院治療室、４階４Ｅ処置室、６階６Ｅスタッフステーション",,"月火水木金","8:30","17:15","祝日、12/29～1/3を除く。４階と６階のものは終日利用可能。",
"210","34.17907","134.07914","高松市民病院塩江分院","高松市塩江町安原上東99-1　","正面入口","087-893-0031","月火水木金","8:30","17:15","祝日、12/29～1/3を除く",
"211","34.34599","134.04122","新番丁小学校","高松市錦町二丁目14-1","体育館南側外側面南西扉の東側壁面","087-851-1316",,,,"学校開校日に随時",
"212","34.33862","134.04021","亀阜小学校","高松市亀岡町10-1","体育館外北側の壁","087-861-2013",,,,"学校開校日に随時",
"213","34.33105","134.05016","栗林小学校","高松市栗林町二丁目10-7","体育館入口、保健室横運動場入口の外側壁面","087-861-3438",,,,"学校開校日に随時",
"214","34.33391","134.05728","花園小学校","高松市花園町二丁目7-7","体育館南入口","087-831-9129",,,,"学校開校日に随時",
"215","34.33965","134.06243","高松第一小学校","高松市松島町二丁目14-5","校舎内１階応接室向い壁面","087-832-0611",,,,"学校開校日に随時",
"216","34.31605","134.02871","鶴尾小学校","高松市松並町636-1","体育館外靴箱ホール","087-867-2564",,,,"学校開校日に随時",
"217","34.31853","134.05268","太田小学校","高松市伏石町845-1","中館東面ポストの右側","087-865-4433",,,,"学校開校日に随時",
"218","34.32590","134.07636","木太小学校","高松市木太町3480-1","体育館西側、本館２階職員室前廊下","087-861-6337",,,,"学校開校日に随時",
"219","34.33271","134.10679","古高松小学校","高松市高松町398","体育館靴箱付近","087-841-9204",,,,"学校開校日に随時",
"220","34.34762","134.10015","屋島小学校","高松市屋島西町1205-1","南館１階郵便箱の下","087-841-1538",,,,"学校開校日に随時",
"221","34.29604","134.11290","前田小学校","高松市前田東町819-3","体育館入口外靴箱","087-847-6562",,,,"学校開校日に随時",
"222","34.30667","134.09263","川添小学校","高松市東山崎町207-1","体育館西入口、南棟１階運動場側","087-847-6055",,,,"学校開校日に随時",
"223","34.30172","134.07000","林小学校","高松市林町1108-1","体育館入口、運動場屋外トイレ入口付近","087-865-6250",,,,"学校開校日に随時",
"224","34.27393","134.06885","三渓小学校","高松市三谷町2173-1","体育館西側入口","087-889-0767",,,,"学校開校日に随時",
"225","34.37463","134.04759","仏生山小学校","高松市仏生山町甲2461","体育館入口、保健室廊下","087-889-0549",,,,"学校開校日に随時",
"226","34.34514","133.99823","香西小学校","高松市香西南町703-1","体育館西側入口付近の柱","087-881-3214",,,,"学校開校日に随時",
"227","34.30437","134.02328","一宮小学校","高松市一宮町672-1","体育館東側","087-885-1764",,,,"学校開校日に随時",
"228","34.29230","134.05263","多肥小学校","高松市多肥上町902-2","体育館前ピロティ、新運動場体育倉庫壁面","087-889-0537",,,,"学校開校日に随時",
"229","34.26773","134.00700","川岡小学校","高松市川部町1552","体育館北入口","087-885-1253",,,,"学校開校日に随時",
"230","34.28495","134.00437","円座小学校","高松市円座町1630-2","体育館西側外壁","087-885-2542",,,,"学校開校日に随時",
"231","34.30033","133.99389","檀紙小学校","香川県高松市御厩町816","職員玄関靴箱の上","087-885-1715",,,,"学校開校日に随時",
"232","34.32882","134.00475","弦打小学校","高松市鶴市町374-1","体育館入口靴箱、職員室","087-881-3523",,,,"学校開校日に随時",
"233","34.32727","133.98803","鬼無小学校","高松市鬼無町佐藤607-1","体育館入口","087-881-2413",,,,"学校開校日に随時",
"234","34.35846","133.96830","下笠居小学校","高松市生島町345","体育館西入口","087-881-3188",,,,"学校開校日に随時",
"235","34.28164","134.08904","川島小学校","高松市川島東町864-1","体育館入口靴箱壁面","087-848-0050",,,,"学校開校日に随時",
"236","34.27495","134.10267","十河小学校","高松市十川西町366-5","北館１階職員室通路壁面","087-848-0319",,,,"学校開校日に随時",
"237","34.23910","134.09759","東植田小学校","高松市東植田町2008","校舎玄関","087-849-0062",,,,"学校開校日に随時",
"238","34.24048","134.07863","植田小学校","高松市西植田町2337","体育館入口、玄関（脱靴場）","087-849-0103",,,,"学校開校日に随時",
"239","34.31203","134.06269","中央小学校","高松市松縄町1138","体育館北側","087-866-2944",,,,"学校開校日に随時",
"240","34.30611","134.04417","太田南小学校","高松市太田下町1823-1","体育館入口、職員室前の廊下","087-865-9395",,,,"学校開校日に随時",
"241","34.32101","134.07458","木太南小学校","高松市木太町1530-1","体育館東側通路外側壁面、運動場南側屋外トイレ入口","087-866-7295",,,,"学校開校日に随時",
"242","34.32101","134.07458","古高松南小学校","高松市新田町甲2605","体育館外側壁面","087-843-2467",,,,"学校開校日に随時",
"243","34.35426","134.11635","屋島東小学校","高松市屋島東町942-1","体育館東入口右側壁面","087-843-8402",,,,"学校開校日に随時",
"244","34.35185","134.09043","屋島西小学校","高松市屋島西町2469","体育館北東入口前ピロティ、ピロティ","087-841-1063",,,,"学校開校日に随時",
"245","34.33619","134.08027","木太北部小学校","高松市木太町2613","体育館入口周辺外壁（ピロティ）","087-831-4150",,,,"学校開校日に随時",
"246","34.15267","134.07682","上西小学校跡施設","高松市塩江町上西乙461","体育館西側壁面",,"月火水木金土日","0:00","23:59","通年利用可能",
"247","34.17021","134.08308","塩江小学校跡施設","高松市塩江町 安原上東365","校舎玄関横",,"月火水木金土日","0:00","23:59","通年利用可能",
"248","34.19805","134.04047","安原小学校跡施設","高松市塩江町安原下第２号1684","校舎南側",,"月火水木金土日","0:00","23:59","通年利用可能",
"249","34.33626","134.14090","牟礼小学校","高松市牟礼町大町1560","体育館下トイレ壁面","087-845-9239",,,,"学校開校日に随時",
"250","34.35070","134.12560","牟礼北小学校","高松市牟礼町牟礼2900?1","玄関（北東１階東端）","087-845-5742",,,,"学校開校日に随時",
"251","34.33387","134.15255","牟礼南小学校","高松市牟礼町大町1115?1","体育館入口外","087-845-9324",,,,"学校開校日に随時",
"252","34.38559","134.13111","庵治小学校","高松市庵治町790?1","体育館南側入口左側","087-871-2581",,,,"学校開校日に随時",
"253","34.26743","134.02679","大野小学校","高松市香川町大野1045?1","体育館西側入口、プールの入口","087-885-2165",,,,"学校開校日に随時",
"254","34.25938","134.04122","浅野小学校","高松市香川町浅野3088","体育館東側入口","087-889-0215",,,,"学校開校日に随時",
"255","34.24146","134.03516","川東小学校","高松市香川町川東上1865?8","体育館１階ピロティの壁面（プール入口付近）","087-879-2012",,,,"学校開校日に随時",
"256","34.24188","134.00952","香南小学校","高松市香南町横井1008","体育館入口外","087-879-2269",,,,"学校開校日に随時",
"257","34.30634","133.96288","国分寺北部小学校","高松市国分寺町新居1880","体育館西入口","087-874-1154",,,,"学校開校日に随時",
"258","34.28411","133.96171","国分寺南部小学校","高松市国分寺町福家甲3005","西館と本館の間の渡り廊下壁面","087-874-1160",,,,"学校開校日に随時",
"259","34.34776","134.02970","日新小学校跡施設","高松市瀬戸内町18-2","体育館１階北側入口",,"月火水木金土日","0:00","23:59","通年利用可能",
"260","34.34154","134.05724","築地小学校跡施設","高松市築地町14-1","体育館北側入口",,"月火水木金土日","0:00","23:59","通年利用可能",
"261","34.32648","134.05205","桜町中学校","高松市桜町二丁目12-4","北校舎入口外、南館２階廊下","087-861-1668",,,,"学校開校日に随時",
"262","34.34078","134.03414","紫雲中学校","高松市紫雲町8-25","１階校舎入口、事務室前、４階３年生職員室","087-861-7144",,,,"学校開校日に随時",
"263","34.33420","134.06652","玉藻中学校","高松市上福岡町714-1","第２体育館入口","087-861-8196",,,,"学校開校日に随時",
"264","34.33898","134.06213","高松第一中学校","高松市松島町二丁目14-5","体育館出入口西側の柱","087-832-0311",,,,"学校開校日に随時",
"265","34.31575","134.02694","鶴尾中学校","高松市松並町639-1","体育館","087-867-3382",,,,"学校開校日に随時",
"266","34.34117","134.10490","屋島中学校","高松市屋島中町295","玄関外側","087-841-2236",,,,"学校開校日に随時",
"267","34.30778","134.08593","協和中学校","高松市元山町88-2","体育館入口の外、１．２年職員室","087-867-5937",,,,"学校開校日に随時",
"268","34.28267","134.05057","龍雲中学校","高松市出作町331-2","体育館入口、職員室入口付近廊下側","087-889-0131",,,,"学校開校日に随時",
"269","34.34240","133.99931","勝賀中学校","高松市香西南町565","体育館外側壁面","087-881-3141",,,,"学校開校日に随時",
"270","34.29317","134.02514","一宮中学校","高松市一宮町1185-1","本館１階南側壁面","087-885-1664",,,,"学校開校日に随時",
"271","34.29516","134.01021","香東中学校","高松市円座町771","体育館、職員室西側廊下","087-886-6580",,,,"学校開校日に随時",
"272","34.35765","133.96687","下笠居中学校","高松市生島町372-1","体育館外側壁面","087-881-2621",,,,"学校開校日に随時",
"273","34.26865","134.09310","山田中学校","高松市川島東町1257-1","職員室入口、３階教師コーナー","087-848-0071",,,,"学校開校日に随時",
"274","34.30616","134.04570","太田中学校","高松市太田下町1800","体育館正面入口付近外側","087-866-1370",,,,"学校開校日に随時",
"275","34.33233","134.10294","古高松中学校","高松市新田町甲190-1","体育館前入口外側","087-841-1577",,,,"学校開校日に随時",
"276","34.31400","134.06736","木太中学校","高松市木太町5059-3","体育館前入口外側","087-866-5588",,,,"学校開校日に随時",
"277","34.18169","134.07400","塩江中学校","高松市塩江町安原上231-1","運動場側出入口壁面","087-893-0032",,,,"学校開校日に随時",
"278","34.34119","134.14330","牟礼中学校","高松市牟礼町牟礼46-2","玄関外側","087-845-9604",,,,"学校開校日に随時",
"279","34.38395","134.13064","庵治中学校","高松市庵治町691-1","南館１階保健室横外壁","087-871-2716",,,,"学校開校日に随時",
"280","34.25348","134.03083","香川第一中学校","高松市香川町浅野1188","健心館入口柱、運動場、第３グラウンド部室棟内","087-879-2131",,,,"学校開校日に随時",
"281","34.24325","134.00835","香南中学校","高松市香南町横井801","職員室玄関前","087-879-2064",,,,"学校開校日に随時",
"282","34.29744","133.96445","国分寺中学校","高松市国分寺町新居1131-1","玄関外の壁、第２体育館正面玄関","087-874-0031",,,,"学校開校日に随時",
"283","34.32825","134.05261","高松第一高等学校","高松市桜町二丁目5-10","校舎内","087-861-0244",,,,"学校開校日に随時","有"
"284","34.34557","134.05410","高松市生涯学習センター","高松市片原町11-1","２階受付","087-811-6222","火水木金土日","9:00","22:00","日・祝は17:00まで。休館日以外利用可能。休館日：毎週月曜（月曜が祝日の場合は翌平日）及び12/29～1/3","有"
"285","34.34428","134.03427","中央図書館","高松市昭和町一丁目2-20　","１階中央カウンター","087-861-4501",,,,"会館時のみ利用可能",
"286","34.34552","134.05667","総合教育センター","高松市末広町5","西棟入口前","087-811-2161","月火水木金","8:30","17:15","祝日、12/29～1/3を除く",
"287","34.28338","134.04967","教育支援センター「みなみ」","高松市出作町348-6","入口前","087-889-8900","月火水木金","8:30","17:15","祝日、12/29～1/3を除く",
"288","34.34108167","134.0452242","上下水道局","高松市番町一丁目10-14",,,,,,,
"289","34.33414583","134.0151492","御殿場浄水場","高松市鶴市町1360",,,,,,,
"290","34.25407361","134.0303428","浅野浄水場","高松市香川町浅野１１６１",,,,,,,
"291","34.30787","134.1005842","川添浄水場","高松市東山崎町1331",,,,,,,
"292","34.34044333","134.0447486","高松市上下水道工事業協同組合","高松市天神前５‐３０","自社ビル北側壁面",,,,,,
"293","34.22225833","133.9528189","株式会社　リバートップ","綾歌郡綾川町山田下3184?1","店舗入口",,,,,,
"294","34.22494861","133.9292506","綾川町社会福祉協議会小規模多機能型居宅介護綾川","綾歌郡綾川町羽床上788-1","一階事務所",,,,,,
"295","34.22345556","133.9507717","医療法人社団　綾上歯科診療所","綾歌郡綾川町山田下字久保3334番地2","院内１Ｆ診療室内",,,,,,
"296","34.24901167","133.9202628","滝宮天満宮","綾歌郡綾川町滝宮１３１４","神社お守授与所",,,,,,
"297","34.25616139","133.9582064","デイサービスセンター綾川","綾歌郡綾川町陶2691-1","入浴更衣室出入口",,,,,,
"298","34.23798722","133.9042911","有限会社　綾南交通","綾歌郡綾川町羽床下2312-1","建物南側自動販売機脇",,,,,,
"299","34.24646194","133.9411406","香川県農業協同組合綾坂地区営農センター","綾歌郡綾川町陶4742番地1","１階事務所",,,,,,
"300","34.21775139","133.9492003","綾川町B&G綾上海洋センター","綾歌郡綾川町3694-1","一階事務所",,,,,,
"301","34.27706528","134.1006447","ダイキ（株）ホームセンターダイキONE川島","高松市川島東町５０４","店舗サービスカウンター",,,,,,
"302","34.33007083","134.0660058","ダイキ（株）ホームセンターダイキ上福岡店","高松市上福岡町838-1","サービスカウンター",,,,,,
"303","34.34320056","134.1315594","ダイキ（株）ホームセンターダイキ牟礼店","高松市牟礼町牟礼1080","サービスカウンター",,,,,,
"304","34.26433194","134.0332867","ダイキ（株）ホームセンターダイキ香川店","高松市香川町大野76番地1","サービスカウンター",,,,,,
"305","34.34253861","134.0073361","ダイキ（株）ホームセンターダイキ香西店","高松市香西東町350-1","サービスカウンター",,,,,,
"306","34.30069667","134.0928925","ダイキ（株）ホームセンターダイキ水田店","高松市東山崎町291-1","サービスカウンター",,,,,,
"307","34.26227833","134.1349236","ダイキ（株）ホームセンターダイキ三木店","木田郡三木町大字氷上894番地","サービスカウンター",,,,,,
"308","34.15981","133.9882222","柏原渓谷キャンプ村TaTuTaの森","綾歌郡綾川町枌所東3808番地","管理棟",,,,,,
"309","34.21869139","133.9523103","綾川町もみじ温泉社会福祉センター","綾歌郡綾川町東分甲343番地3","トレーニングルーム",,,,,,
"310","34.24991167","133.9209294","香川町梅の里社会福祉センター","綾歌郡綾川町滝宮276番地","１階事務所",,,,,,
"311","34.24981583","133.9242236","綾川町立生涯学習センター","綾歌郡綾川町滝宮318","カウンター内",,,,,,
"312","34.25281639","133.9500492","綾川町立陶公民館","綾歌郡綾川町陶5866-1","公民館玄関付近",,,,,,
"313","34.23447806","133.9057075","綾川町立羽床公民館","綾歌郡綾川町羽床下2259番地2","公民館玄関付近",,,,,,
"314","34.19815944","133.995275","綾川町立枌所公民館","綾歌郡綾川町枌所西2087-1","公民館玄関付近",,,,,,
"315","34.233805","133.9732614","綾川町立山田公民館","綾歌郡綾川町山田上甲1313-1","公民館玄関付近",,,,,,
"316","34.20451694","133.9508447","綾川町立西分公民館","綾歌郡綾川町西分1377","公民館玄関付近",,,,,,
"317","34.22414972","133.9290372","綾川町立羽床上公民館","綾歌郡綾川町羽床上797番地","公民館玄関付近",,,,,,
"318","34.24719056","133.9781886","綾川町立昭和公民館","綾歌郡綾川町畑田2390-8","公民館玄関付近",,,,,,
"319","34.26804556","134.1487386","トレスタ白山","木田郡三木町大字下高岡972番地30","フロント、スケート場（冬）又はプール（夏）",,,,,,
"320","34.2923525","134.1382758","三木町老人福祉会館　あけぼの荘","木田郡三木町大字井上1966番地5","事務所",,,,,,
"321","34.25329194","134.1351961","三木町健康生きがい中核施設　サンサン館みき","木田郡三木町大字氷上2940番地1","事務所",,,,,,
"322","34.23131861","134.1210686","サンサン館みき三木町農村運動広場","木田郡三木町大字朝倉1441番地","トレーニングセンター玄関ホール",,,,,,
"323","34.26846861","134.1347522","三木町農村環境改善センター","木田郡三木町大字氷上370番地２","玄関ホール",,,,,,
"324","34.27261056","134.1361569","三木町文化交流プラザ","木田郡三木町大字鹿伏360番地","事務所",,,,,,
"325","34.26165583","134.1486653","ウォーキングセンター","木田郡三木町大字下高岡1459番地2","玄関靴箱上部",,,,,,
"326","34.2633075","134.124605","まんでがんふれあいホーム","木田郡三木町大字田中1279番地","職員室",,,,,,
"327","34.27786361","134.121665","池戸商工センター","木田郡三木町大字池戸2340-1","エントランス",,,,,,
"328","34.26504278","134.1627317","井戸公民館","木田郡三木町大字井戸2679-1","公民館玄関",,,,,,
"329","34.27250778","134.1363472","三木町地域交流センター","木田郡三木町大字氷上2871","事務所入口",,,,,,
"330","34.31151694","134.0335789","株式会社　幸燿","高松市田村町948番地","正面玄関ロビー",,,,,,
"331","34.33929","134.05261","市民交流プラザIKODE瓦町","高松市常磐町一丁目3-1　８階","受付カウンターの北側","087-863-2888","月火水木金土日","10:00","21:00","12/29～1/3を除く",
"332","34.42022","134.05651","男木保育所","高松市男木町165","職員室","087-873-0614","月火水木金","9:00","16:00","開所日のみ",
"333","34.42025","134.05695","男木小学校","高松市男木町165","靴箱外","087-873-0506",,,,"学校開校日に随時",
"334","34.34053","134.10152","屋島レクザムフィールド","高松市屋島中町374-1","エントランスホール、事務所","087-802-7350","月火水木金土日","9:00","21:00","12/29～1/3を除く",
"335","34.34720","134.13403","御山公園","高松市牟礼町牟礼1355-1","プレイセンター内","087-845-5585","月水木金土日","9:00","22:00","休園日以外利用可能。休園日：毎週火曜（火曜が祝日の場合は翌平日）及び12/29～1/3",
"336","34.43360","134.06059","男木島灯台資料館","高松市男木町1062-3","正面入口","087-873-0001","日","9:00","16:30","日曜、祝日、7/1～8/31のみ","有"
"338","34.39011","134.12847","純愛の聖地庵治・観光交流館","高松市庵治町5824-4","カフェカウンター","087-871-1700","月水木金土日","9:00","17:00",,"有"
"339","34.30303","133.94669","讃岐国分寺跡資料館","高松市国分寺町国分2177-1","受付カウンター後部のボックス","087-874-8840","月水木金土日","9:00","16:30","開館日のみ利用可","有"
"340","34.34021","134.05965","高松市こども未来館","高松市松島町一丁目15-1","１階受付及び３階受付","087-839-2571","月水木金土日","9:00","21:00","日・祝は17:00まで。3階受付は9:30～17:00","有"
"341","34.24962","134.01492","吉光児童館","高松市香南町吉光349-13","玄関","087-879-6041","火水木金土","9:00","17:00","12/29～1/3を除く",
"343","34.31423","134.03694","上天神文化センター","高松市上天神町152-1","事務室","087-866-2494","月火水木金土","8:30","17:00","祝日、12/29～1/3を除く。月・土は開館日のみ（第1・3土曜開館、その翌週月曜休館）",
"344","34.30532","134.02654","田村文化センター","高松市田村町662-1","玄関","087-867-6904","月火水木金土","8:30","17:00","祝日、12/29～1/3を除く。月・土は開館日のみ（第1・3土曜開館、その翌週月曜休館）",
"345","34.29777","134.10583","中川文化センター","高松市前田東町860-3","玄関","087-847-5896","月火水木金土","8:30","17:00","祝日、12/29～1/3を除く。月・土は開館日のみ（第1・3土曜開館、その翌週月曜休館）",
"346","34.26432","134.08279","中原文化センター","高松市池田町391-7","玄関","087-848-1090","月火水木金土","8:30","17:00","祝日、12/29～1/3を除く。月・土は開館日のみ（第1・3土曜開館、その翌週月曜休館）",
"347","34.24768","134.01521","吉光文化センター","高松市香南町由佐629","廊下","087-879-6244","月火水木金土","8:30","17:00","祝日、12/29～1/3を除く。月・土は開館日のみ（第1・3土曜開館、その翌週月曜休館）",
"348","34.29990","133.95912","国分寺文化センター","高松市国分寺町新居1423-1","玄関","087-874-4519","月火水木金土","8:30","17:00","祝日、12/29～1/3を除く。月・土は開館日のみ（第1・3土曜開館、その翌週月曜休館）",
"349","34.33948","134.07213","高松市環境業務センター","高松市木太町2282-1","窓口","087-834-0389","月火水木金","8:30","17:15","祝日、12/29～1/3を除く",
"350","34.35383","134.04553","高松駅南交通広場高速バスターミナル待合所","高松市浜ノ町1-33","待合所内",,"月火水木金土日","4:00","23:30",,
"351","34.32624","134.06129","今里集会場","高松市今里町二丁目3-8","正面入口",,,,,"施設利用者のみ利用可能",
"352","34.35034","134.08512","東部下水処理場","高松市屋島西町2366-6","管理棟玄関","087-843-8580","月火水木金","6:00","22:00","祝日、12/29～1/3を除く",
"353","34.33963","134.03894","北消防署","高松市宮脇町一丁目2-34","救急事務所","087-861-1551","月火水木金土日","0:00","23:59","終日利用可能","有"
"354","34.34757","134.06493","北消防署朝日分署","高松市朝日町二丁目1-39","正面入口","087-822-1419","月火水木金土日","0:00","23:59","終日利用可能","有"
"355","34.30380","134.05906","南消防署","高松市多肥下町1530-16","受付","087-815-0119","月火水木金土日","0:00","23:59","終日利用可能","有"
"356","34.23649","134.03447","南消防署香川分署","高松市香川町川東上947-1","受付","087-879-4111","月火水木金土日","0:00","23:59","終日利用可能","有"
"357","34.32756","134.10621","東消防署","高松市新田町甲984-1","事務所","087-843-5119","月火水木金土日","0:00","23:59","終日利用可能","有"
"358","34.35660","134.12326","東消防署牟礼分署","高松市牟礼町牟礼3720-328","事務所","087-845-1255","月火水木金土日","0:00","23:59","終日利用可能","有"
"359","34.34577","133.99693","西消防署","高松市香西南町603-1","受付","087-881-0119","月火水木金土日","0:00","23:59","終日利用可能","有"
"360","34.23730","133.94624","西消防署綾川分署","綾歌郡綾川町山田下1160-1","受付","087-878-1111","月火水木金土日","0:00","23:59","終日利用可能","有"
"361","34.26887","134.13524","三木消防署","木田郡三木町氷上373-2","玄関ホール","087-898-4119","月火水木金土日","0:00","23:59","終日利用可能","有"
"362","34.30929","134.05888","市民防災センター","高松市多肥下町1530-16","正面入口","087-815-0126","火水木金土日","9:00","21:00","日曜は17:00まで。祝日の翌日及び12/29～1/3を除く","有"
"363","34.38411","134.12638","高松市庵治支所","高松市庵治町6393-5","支所長席後方の棚の上","087-845-2111","月火水木金","8:30","17:00","祝日、12/29～1/3を除く","有"
"364","34.34333","134.07077","高松市福岡会館","高松市福岡町三丁目31-18","事務室内","087-822-5939","月火水木金土","9:00","21:00","祝日、12/29～1/3を除く","有"
"365","34.34306","134.04597","高松市防災合同庁舎（危機管理センター）","高松市番町一丁目8-15","１階エントランスホール","087-839-2255","月火水木金","8:30","17:15","祝日、12/29～1/3を除く","有"
"366","34.23933","134.02166","香南歴史民俗郷土館","高松市香南町由佐253-1","受付カウンター後部のボックス","087-861-4520","月火水木金土日","9:00","17:00","開館日のみ利用可","有"
"367","34.232024","133.935558","香川県農業試験場","綾歌郡綾川町北1534?1","香川県農業試験場　総務",,,,,,
"368","34.25001","133.921634","綾川町立滝宮公民館","綾歌郡綾川町滝宮297番地6","玄関入口",,,,,,
"369","34.26615","134.154376","蓮井歯科ファミリークリニック","木田郡三木町大字下高岡693?1","診療室",,,,,,
"370","34.268443","134.136477","JA香川県ふれあいセンター三木","木田郡三木町大字氷上364?1","店舗内壁面",,,,,,
"371","34.244547","134.142095","高齢者複合施設　ヌーベル三木","木田郡三木町大字上高岡1033?1","2Fスタッフステーション内",,,,,,
"372","34.27189","134.125695","株式会社　たまや三木店","木田郡三木町大字池戸2839?1","ホール内カウンター",,,,,,
"373","34.274165","134.144548","特別養護老人ホーム　白山山荘","木田郡三木町大字下高岡2882?1","新館1Fフロア内",,,,,,
"374","34.270536","134.131473","平木コミュニティ会館","木田郡三木町大字平木26?1","事務所",,,,,,
"375","34.262847","134.136367","ダイナム　三木店","木田郡三木町大字氷上797","東側出入口　KIRIN自販機内設置",,,,,,
"376","34.294475","134.130254","社会福祉法人　朝日園","木田郡三木町大字池戸931?6","事務室",,,,,,
"377","34.269585","134.131955","高松信用金庫　三木支店","木田郡三木町大字平木22?2","三木支店内ロビー",,,,,,
"378","34.267287","134.138127","株式会社マルナカ三木店","木田郡三木町大字氷上482?2","エスカレーター横東側",,,,,,
"379","34.287649","134.119979","グループホーム　れんげハウス","木田郡三木町大字池戸高尾2074?5","東事務室",,,,,,
"380","34.245393","134.121832","田中公民館","木田郡三木町大字田中3841?1","エントランスホール",,,,,,
"381","34.228068","134.155131","神山公民館","木田郡三木町大字鹿庭1755?1","公民館廊下",,,,,,
"382","34.29932","133.942103","香川県青年センター","高松市国分寺町国分1009","本館事務所・体育館入口",,,,,,
"383","34.265696","133.971307","香川トヨタ自動車株式会社　ルート32中央店","高松市国分寺町福家甲1129?2","ショールーム入口付近",,,,,,
"384","34.288973","133.961589","宮本接骨院","高松市国分寺町新名692?1","施術室",,,,,,
"385","34.253202","133.946296","香川県農業協同組合ふれあいセンター綾南店","綾歌郡綾川町陶4164番地1","事務所前",,,,,,
"387","34.267259","134.138002","（株）マルナカ三木店","三木町大字氷上482?2",,,,,,,
"388","34.268412","134.136445","ＪＡ香川県ふれあいセンター三木店","木田郡三木町大字氷上364?1",,,,,,,
