#LINK,,,,
#lang,ja,,,
#attribution_name,高松市,,,
#license,http://creativecommons.org/licenses/by/3.0/deed.ja,,,
#file_name,0084,,,
#download_from,https://opendata.smartcity-takamatsu.jp/ckan/dataset/menu_Information,,,
#property,lunchDay,menuName,foodName,quantity
#object_type_xsd,string,string,string,string
#property_context,Assertion,Assertion,Assertion,Assertion
464,5/30/2022,春大根のみそ汁,白みそ,5
465,5/30/2022,春大根のみそ汁,煮干し　だし用,4
466,5/30/2022,春大根のみそ汁,水,100
467,5/31/2022,セルフスラッピージョー,コッペパン,50
468,5/31/2022,セルフスラッピージョー,豚肉並ミンチ,20
469,5/31/2022,セルフスラッピージョー,牛肉ミンチ,10
470,5/31/2022,セルフスラッピージョー,（レト）ひきわり大豆　,15
471,5/31/2022,セルフスラッピージョー,玉葱,20
472,5/31/2022,セルフスラッピージョー,人参,10
473,5/31/2022,セルフスラッピージョー,ピーマン,4
474,5/31/2022,セルフスラッピージョー,にんにく　,0.3
475,5/31/2022,セルフスラッピージョー,（袋）トマト水煮,5
476,5/31/2022,セルフスラッピージョー,（袋）トマトケチャップ　,8
477,5/31/2022,セルフスラッピージョー,ウスターソース,2
478,5/31/2022,セルフスラッピージョー,赤ぶどう酒,0.5
479,5/31/2022,セルフスラッピージョー,食塩,0.2
480,5/31/2022,セルフスラッピージョー,小麦粉,1
481,5/31/2022,セルフスラッピージョー,サラダ油,0.5
482,5/31/2022,牛乳,牛乳,206
483,5/31/2022,ゆで野菜,キャベツ,40
484,5/31/2022,ゆで野菜,人参,10
485,5/31/2022,ゆで野菜,ゆで塩,0.5
486,5/31/2022,卵とコーンのスープ,玉葱,20
487,5/31/2022,卵とコーンのスープ,鶏卵,20
488,5/31/2022,卵とコーンのスープ,（缶）ホールコーン,12
489,5/31/2022,卵とコーンのスープ,（缶）クリームコーン,20
490,5/31/2022,卵とコーンのスープ,小松菜,10
491,5/31/2022,卵とコーンのスープ,ローリエ,0.1
492,5/31/2022,卵とコーンのスープ,（袋）がらスープ,4
493,5/31/2022,卵とコーンのスープ,チキンコンソメ,0.5
494,5/31/2022,卵とコーンのスープ,食塩,0.3
495,5/31/2022,卵とコーンのスープ,こしょう,0.03
496,5/31/2022,卵とコーンのスープ,湯,110
497,5/31/2022,スティックチーズ,スティックチーズ,10
