#LINK,,,,
#lang,ja,,,
#attribution_name,高松市,,,
#license,http://creativecommons.org/licenses/by/3.0/deed.ja,,,
#file_name,0084,,,
#download_from,https://opendata.smartcity-takamatsu.jp/ckan/dataset/menu_Information,,,
#property,lunchDay,menuName,foodName,quantity
#object_type_xsd,string,string,string,string
#property_context,Assertion,Assertion,Assertion,Assertion
460,2/20/2023,コーンスープ,（レト）がらスープ,4
461,2/20/2023,コーンスープ,チキンコンソメ,0.3
462,2/20/2023,コーンスープ,食塩,0.3
463,2/20/2023,コーンスープ,こしょう,0.03
464,2/20/2023,コーンスープ,コーンスターチ,1
465,2/20/2023,コーンスープ,水,70
466,2/20/2023,チーズ（中のみ）,（個）チーズ鉄強化,13.5
467,2/21/2023,ひじきごはん（麦入り）,精白米（自校）,59
468,2/21/2023,ひじきごはん（麦入り）,米粒麦　自校,6
469,2/21/2023,ひじきごはん（麦入り）,鉄強化米,0.3
470,2/21/2023,ひじきごはん（麦入り）,牛赤肉（2×2㎝スライス）,20
471,2/21/2023,ひじきごはん（麦入り）,（冷）大豆水煮,5
472,2/21/2023,ひじきごはん（麦入り）,つきこんにゃく（ハーフ）,5
473,2/21/2023,ひじきごはん（麦入り）,（冷）むき枝豆,5
474,2/21/2023,ひじきごはん（麦入り）,（乾）ひじき,1
475,2/21/2023,ひじきごはん（麦入り）,サラダ油,0.8
476,2/21/2023,ひじきごはん（麦入り）,濃口しょうゆ,3
477,2/21/2023,ひじきごはん（麦入り）,清酒,2
478,2/21/2023,ひじきごはん（麦入り）,上白糖,1
479,2/21/2023,ひじきごはん（麦入り）,食塩,0.3
480,2/21/2023,牛乳,牛乳,206
481,2/21/2023,大根のそぼろ煮,鶏肉　ひき肉,15
482,2/21/2023,大根のそぼろ煮,大根,80
483,2/21/2023,大根のそぼろ煮,人参,10
484,2/21/2023,大根のそぼろ煮,（冷）グリンピース,5
485,2/21/2023,大根のそぼろ煮,生姜,0.5
486,2/21/2023,大根のそぼろ煮,サラダ油,0.5
487,2/21/2023,大根のそぼろ煮,濃口しょうゆ,3
488,2/21/2023,大根のそぼろ煮,上白糖,2
489,2/21/2023,大根のそぼろ煮,清酒,1
490,2/21/2023,大根のそぼろ煮,みりん,1
491,2/21/2023,大根のそぼろ煮,でんぷん,0.5
492,2/21/2023,大根のそぼろ煮,水,10
493,2/21/2023,いなか汁,（冷）厚揚げ（2g/個）,25
494,2/21/2023,いなか汁,里いも（1.5㎝）,25
495,2/21/2023,いなか汁,洗いごぼう,10
496,2/21/2023,いなか汁,人参,7
497,2/21/2023,いなか汁,太ねぎ,7
498,2/21/2023,いなか汁,中みそ,5
499,2/21/2023,いなか汁,白みそ,5
500,2/21/2023,いなか汁,煮干し　だし用,4
501,2/21/2023,いなか汁,水,100
502,2/22/2023,麦ごはん,精白米（委託）,70
503,2/22/2023,麦ごはん,米粒麦　委託　,7
504,2/22/2023,焼きのり,（個）焼きのり（5枚）,2.5
505,2/22/2023,牛乳,牛乳,206
506,2/22/2023,魚のごまみそソースかけ,（冷）赤魚3㎝角切,50
507,2/22/2023,魚のごまみそソースかけ,生姜,0.4
508,2/22/2023,魚のごまみそソースかけ,清酒,1
509,2/22/2023,魚のごまみそソースかけ,でんぷん,8
510,2/22/2023,魚のごまみそソースかけ,なたね油,5
511,2/22/2023,魚のごまみそソースかけ,炒り白ごま,1
512,2/22/2023,魚のごまみそソースかけ,すりごま,0.5
513,2/22/2023,魚のごまみそソースかけ,中みそ,3.5
514,2/22/2023,魚のごまみそソースかけ,赤みそ,1.5
515,2/22/2023,魚のごまみそソースかけ,上白糖,1.8
516,2/22/2023,魚のごまみそソースかけ,清酒,1.5
517,2/22/2023,魚のごまみそソースかけ,水,10
518,2/22/2023,香りあえ,もやし,25
519,2/22/2023,香りあえ,キャベツ,20
520,2/22/2023,香りあえ,きゅうり,20
521,2/22/2023,香りあえ,上白糖,1.5
522,2/22/2023,香りあえ,食酢,1.5
523,2/22/2023,香りあえ,（冷）レモン果汁,1.5
524,2/22/2023,香りあえ,濃口しょうゆ,0.3
525,2/22/2023,香りあえ,食塩,0.3
526,2/22/2023,とうふのすまし汁,豆腐,30
527,2/22/2023,とうふのすまし汁,玉葱,20
528,2/22/2023,とうふのすまし汁,人参,7
529,2/22/2023,とうふのすまし汁,中ねぎ,5
530,2/22/2023,とうふのすまし汁,干ししいたけ（スライス）,0.5
531,2/22/2023,とうふのすまし汁,食塩,0.7
532,2/22/2023,とうふのすまし汁,濃口しょうゆ,0.5
533,2/22/2023,とうふのすまし汁,削り節　だし用,4
534,2/22/2023,とうふのすまし汁,出し昆布,1
535,2/22/2023,とうふのすまし汁,水,120
536,2/24/2023,コッペパン（袋入り）,（個）常温コッペパン,70
537,2/24/2023,牛乳,牛乳,206
538,2/24/2023,ビーフストロガノフ,牛赤肉（3×3㎝スライス）,30
539,2/24/2023,ビーフストロガノフ,玉葱,40
540,2/24/2023,ビーフストロガノフ,エリンギ（カット）,10
541,2/24/2023,ビーフストロガノフ,サラダ油,1
542,2/24/2023,ビーフストロガノフ,トマト水煮,5
543,2/24/2023,ビーフストロガノフ,白ぶどう酒,4
544,2/24/2023,ビーフストロガノフ,チキンコンソメ,0.5
545,2/24/2023,ビーフストロガノフ,小麦粉,2
546,2/24/2023,ビーフストロガノフ,バター,1
547,2/24/2023,ビーフストロガノフ,サラダ油,1.5
548,2/24/2023,ビーフストロガノフ,生クリーム,4
549,2/24/2023,ビーフストロガノフ,ヨーグルト（調理用）,7
550,2/24/2023,ビーフストロガノフ,食塩,0.4
551,2/24/2023,ビーフストロガノフ,こしょう,0.02
552,2/24/2023,ビーフストロガノフ,水,10
553,2/24/2023,こふきいも,じゃがいも,60
554,2/24/2023,こふきいも,ゆで塩,1.2
555,2/24/2023,ロメインレタスのサラダ,大根,35
556,2/24/2023,ロメインレタスのサラダ,ロメインレタス,25
557,2/24/2023,ロメインレタスのサラダ,人参,5
558,2/24/2023,ロメインレタスのサラダ,食酢,2
559,2/24/2023,ロメインレタスのサラダ,サラダ油,1
560,2/24/2023,ロメインレタスのサラダ,上白糖,1
561,2/24/2023,ロメインレタスのサラダ,食塩,0.2
562,2/24/2023,ロメインレタスのサラダ,こしょう,0.02
563,2/27/2023,赤飯,精白米（自校）,60
564,2/27/2023,赤飯,もち米,20
565,2/27/2023,赤飯,（乾）小豆,7
566,2/27/2023,赤飯,食塩,0.6
567,2/27/2023,赤飯,炒り白ごま,0.7
568,2/27/2023,牛乳,牛乳,206
569,2/27/2023,ヒレカツ,（冷）ヒレカツ,60
570,2/27/2023,ヒレカツ,なたね油,5
571,2/27/2023,ゆで野菜,キャベツ,35
572,2/27/2023,ゆで野菜,人参,10
573,2/27/2023,ゆで野菜,（個）中濃ソース,8
574,2/27/2023,赤だし,（冷）豆腐（カット）,20
575,2/27/2023,赤だし,玉葱,25
576,2/27/2023,赤だし,えのきたけ,7
577,2/27/2023,赤だし,みつば,7
578,2/27/2023,赤だし,赤みそ,6
579,2/27/2023,赤だし,中みそ,3
580,2/27/2023,赤だし,出し昆布,1
581,2/27/2023,赤だし,削り節　だし用,4
582,2/27/2023,赤だし,水,120
583,2/27/2023,いちごクレープ,（個）いちごクレープ,40
584,2/28/2023,麦ごはん,精白米（委託）,70
585,2/28/2023,麦ごはん,米粒麦　委託　,7
586,2/28/2023,しじみのつくだ煮,（レト）しじみ佃煮,10
587,2/28/2023,牛乳,牛乳,206
588,2/28/2023,煮こみおでん,牛赤肉（3×3㎝スライス）,20
589,2/28/2023,煮こみおでん,てんぷら,15
590,2/28/2023,煮こみおでん,（レト）うずら卵,20
591,2/28/2023,煮こみおでん,（冷）厚揚げ（カット）,25
592,2/28/2023,煮こみおでん,大根,30
593,2/28/2023,煮こみおでん,里いも（2㎝）,25
594,2/28/2023,煮こみおでん,板こんにゃく,20
595,2/28/2023,煮こみおでん,人参,10
596,2/28/2023,煮こみおでん,（乾）早煮昆布（カット）,1
597,2/28/2023,煮こみおでん,白みそ,5
598,2/28/2023,煮こみおでん,赤みそ,3
599,2/28/2023,煮こみおでん,中双糖,3
600,2/28/2023,煮こみおでん,清酒,1
601,2/28/2023,煮こみおでん,濃口しょうゆ,0.8
602,2/28/2023,煮こみおでん,水,50
603,2/28/2023,まんばのごまドレッシングあえ,もやし,30
604,2/28/2023,まんばのごまドレッシングあえ,まんば,25
605,2/28/2023,まんばのごまドレッシングあえ,金時人参,5
606,2/28/2023,まんばのごまドレッシングあえ,濃口しょうゆ,2
607,2/28/2023,まんばのごまドレッシングあえ,食酢,1.5
608,2/28/2023,まんばのごまドレッシングあえ,上白糖,1
609,2/28/2023,まんばのごまドレッシングあえ,サラダ油,0.5
610,2/28/2023,まんばのごまドレッシングあえ,ごま油,0.5
611,2/28/2023,まんばのごまドレッシングあえ,炒り白ごま,1
