#LINK,,,,
#lang,ja,,,
#attribution_name,高松市,,,
#license,http://creativecommons.org/licenses/by/3.0/deed.ja,,,
#file_name,0084,,,
#download_from,https://opendata.smartcity-takamatsu.jp/ckan/dataset/menu_Information,,,
#property,lunchDay,menuName,foodName,quantity
#object_type_xsd,string,string,string,string
#property_context,Assertion,Assertion,Assertion,Assertion
442,10/24/2022,りっちゃんサラダ,キャベツ,30
443,10/24/2022,りっちゃんサラダ,きゅうり,10
444,10/24/2022,りっちゃんサラダ,人参,7
445,10/24/2022,りっちゃんサラダ,（缶）ホールコーン,5
446,10/24/2022,りっちゃんサラダ,花かつお,0.8
447,10/24/2022,りっちゃんサラダ,（乾）刻み昆布,0.5
448,10/24/2022,りっちゃんサラダ,食酢,3
449,10/24/2022,りっちゃんサラダ,サラダ油,3
450,10/24/2022,りっちゃんサラダ,濃口しょうゆ,2
451,10/24/2022,りっちゃんサラダ,上白糖,0.5
452,10/24/2022,りっちゃんサラダ,こしょう,0.02
453,10/24/2022,ミニトマト,ミニトマト,30
454,10/25/2022,いりこめし（麦入り）,精白米（自校）,59
455,10/25/2022,いりこめし（麦入り）,米粒麦　自校,6
456,10/25/2022,いりこめし（麦入り）,かえり,3
457,10/25/2022,いりこめし（麦入り）,油揚げ,5
458,10/25/2022,いりこめし（麦入り）,つきこんにゃく,10
459,10/25/2022,いりこめし（麦入り）,洗いごぼう,7
460,10/25/2022,いりこめし（麦入り）,人参,5
461,10/25/2022,いりこめし（麦入り）,（冷）むき枝豆,5
462,10/25/2022,いりこめし（麦入り）,濃口しょうゆ,4
463,10/25/2022,いりこめし（麦入り）,清酒,1.5
464,10/25/2022,いりこめし（麦入り）,みりん,0.5
465,10/25/2022,いりこめし（麦入り）,食塩,0.3
466,10/25/2022,いりこめし（麦入り）,出し昆布,1
467,10/25/2022,牛乳,牛乳,206
468,10/25/2022,こうやどうふのうま煮,豚肉赤身（2×2㎝スライス）,20
469,10/25/2022,こうやどうふのうま煮,清酒,1
470,10/25/2022,こうやどうふのうま煮,高野豆腐（サイコロ）,13
471,10/25/2022,こうやどうふのうま煮,玉葱,40
472,10/25/2022,こうやどうふのうま煮,人参,10
473,10/25/2022,こうやどうふのうま煮,（冷）さやいんげん,7
474,10/25/2022,こうやどうふのうま煮,生しいたけ（スライス）,5
475,10/25/2022,こうやどうふのうま煮,濃口しょうゆ,2.8
476,10/25/2022,こうやどうふのうま煮,三温糖,2.3
477,10/25/2022,こうやどうふのうま煮,食塩,0.2
478,10/25/2022,こうやどうふのうま煮,削り節　だし用,2
479,10/25/2022,こうやどうふのうま煮,水,50
480,10/25/2022,小松菜のごまあえ,小松菜,25
481,10/25/2022,小松菜のごまあえ,キャベツ,20
482,10/25/2022,小松菜のごまあえ,きゅうり,20
483,10/25/2022,小松菜のごまあえ,食酢,2.8
484,10/25/2022,小松菜のごまあえ,濃口しょうゆ,2.5
485,10/25/2022,小松菜のごまあえ,上白糖,1
486,10/25/2022,小松菜のごまあえ,サラダ油,0.5
487,10/25/2022,小松菜のごまあえ,ごま油,0.5
488,10/25/2022,小松菜のごまあえ,炒り白ごま,2
489,10/25/2022,いも大福,（個）いも大福,30
490,10/26/2022,木の葉どんぶり（麦ごはん）,精白米（委託）,70
491,10/26/2022,木の葉どんぶり（麦ごはん）,米粒麦　委託　,7
492,10/26/2022,木の葉どんぶり（麦ごはん）,鶏卵,30
493,10/26/2022,木の葉どんぶり（麦ごはん）,かまぼこスライス,14
494,10/26/2022,木の葉どんぶり（麦ごはん）,型抜きかまぼこ（紅葉）,6
495,10/26/2022,木の葉どんぶり（麦ごはん）,玉葱,40
496,10/26/2022,木の葉どんぶり（麦ごはん）,人参,10
497,10/26/2022,木の葉どんぶり（麦ごはん）,中ねぎ,5
498,10/26/2022,木の葉どんぶり（麦ごはん）,濃口しょうゆ,4.5
499,10/26/2022,木の葉どんぶり（麦ごはん）,生しいたけ（スライス）,4
500,10/26/2022,木の葉どんぶり（麦ごはん）,上白糖,3
501,10/26/2022,木の葉どんぶり（麦ごはん）,みりん,1
502,10/26/2022,木の葉どんぶり（麦ごはん）,食塩,0.4
503,10/26/2022,木の葉どんぶり（麦ごはん）,でんぷん,0.5
504,10/26/2022,木の葉どんぶり（麦ごはん）,削り節　だし用,2
505,10/26/2022,木の葉どんぶり（麦ごはん）,湯,60
506,10/26/2022,牛乳,牛乳,206
507,10/26/2022,さつまいものからあげ,さつまいも（2㎝角）,50
508,10/26/2022,さつまいものからあげ,なたね油,4
509,10/26/2022,さつまいものからあげ,食塩,0.1
510,10/26/2022,かみかみあえ,ほうれん草,25
511,10/26/2022,かみかみあえ,切干し大根,4
512,10/26/2022,かみかみあえ,人参,5
513,10/26/2022,かみかみあえ,（缶）ホールコーン,3
514,10/26/2022,かみかみあえ,するめ（カット）国産,2
515,10/26/2022,かみかみあえ,（乾）刻み昆布,0.7
516,10/26/2022,かみかみあえ,濃口しょうゆ,3
517,10/26/2022,かみかみあえ,三温糖,1.7
518,10/26/2022,かみかみあえ,食酢,1.2
519,10/26/2022,かみかみあえ,ごま油,0.3
520,10/27/2022,コッペパン,コッペパン,60
521,10/27/2022,牛乳,牛乳,206
522,10/27/2022,かぼちゃのシチュー,鶏肉　胸・皮なし（2×2㎝）,12
523,10/27/2022,かぼちゃのシチュー,鶏肉　もも・皮なし（2×2㎝）,8
524,10/27/2022,かぼちゃのシチュー,白ぶどう酒,1
525,10/27/2022,かぼちゃのシチュー,玉葱,35
526,10/27/2022,かぼちゃのシチュー,かぼちゃ（2×2㎝）,25
527,10/27/2022,かぼちゃのシチュー,じゃがいも,15
528,10/27/2022,かぼちゃのシチュー,人参,10
529,10/27/2022,かぼちゃのシチュー,（レト）大豆ペースト,10
530,10/27/2022,かぼちゃのシチュー,エリンギカット,10
531,10/27/2022,かぼちゃのシチュー,パセリ,0.5
532,10/27/2022,かぼちゃのシチュー,サラダ油,1
533,10/27/2022,かぼちゃのシチュー,小麦粉,3.5
534,10/27/2022,かぼちゃのシチュー,バター,2
535,10/27/2022,かぼちゃのシチュー,サラダ油,1
536,10/27/2022,かぼちゃのシチュー,（レト）がらスープ,4
537,10/27/2022,かぼちゃのシチュー,チキンコンソメ,0.5
538,10/27/2022,かぼちゃのシチュー,食塩,0.4
539,10/27/2022,かぼちゃのシチュー,こしょう,0.04
540,10/27/2022,かぼちゃのシチュー,ローリエ,0.1
541,10/27/2022,かぼちゃのシチュー,調理用牛乳,30
542,10/27/2022,かぼちゃのシチュー,湯,65
543,10/27/2022,チョップドサラダ,（レト）まぐろ油漬,5
544,10/27/2022,チョップドサラダ,きゅうり,18
545,10/27/2022,チョップドサラダ,人参,10
546,10/27/2022,チョップドサラダ,（缶）ホールコーン,7
547,10/27/2022,チョップドサラダ,（冷）むき枝豆,5
548,10/27/2022,チョップドサラダ,セロリ,2
549,10/27/2022,チョップドサラダ,食酢,1.5
550,10/27/2022,チョップドサラダ,上白糖,1.2
551,10/27/2022,チョップドサラダ,（冷）レモン果汁,1
552,10/27/2022,チョップドサラダ,サラダ油,1
553,10/27/2022,チョップドサラダ,食塩,0.3
554,10/27/2022,チョップドサラダ,こしょう,0.03
555,10/27/2022,みかん,みかん,80
556,10/28/2022,麦ごはん,精白米（委託）,70
557,10/28/2022,麦ごはん,米粒麦　委託　,7
558,10/28/2022,牛乳,牛乳,206
559,10/28/2022,さばのみそ煮,（冷）さばのみそ煮,50
560,10/28/2022,ひじきと大豆の五目煮,牛赤肉（2×2㎝スライス）,8
561,10/28/2022,ひじきと大豆の五目煮,清酒,1
562,10/28/2022,ひじきと大豆の五目煮,（冷）大豆水煮,12
563,10/28/2022,ひじきと大豆の五目煮,つきこんにゃく,20
564,10/28/2022,ひじきと大豆の五目煮,（乾）ひじき,1.5
565,10/28/2022,ひじきと大豆の五目煮,人参,7
566,10/28/2022,ひじきと大豆の五目煮,洗いごぼう,7
567,10/28/2022,ひじきと大豆の五目煮,（冷）さやいんげん,3
568,10/28/2022,ひじきと大豆の五目煮,サラダ油,0.5
569,10/28/2022,ひじきと大豆の五目煮,濃口しょうゆ,2.2
570,10/28/2022,ひじきと大豆の五目煮,上白糖,1.2
571,10/28/2022,ひじきと大豆の五目煮,みりん,0.5
572,10/28/2022,ひじきと大豆の五目煮,湯,7
573,10/28/2022,大根と水菜のあえもの,大根,40
574,10/28/2022,大根と水菜のあえもの,きゅうり,15
575,10/28/2022,大根と水菜のあえもの,水菜,10
576,10/28/2022,大根と水菜のあえもの,（缶）ホールコーン,5
577,10/28/2022,大根と水菜のあえもの,花かつお,0.5
578,10/28/2022,大根と水菜のあえもの,食酢,2.5
579,10/28/2022,大根と水菜のあえもの,濃口しょうゆ,2
580,10/28/2022,大根と水菜のあえもの,上白糖,1.2
581,10/28/2022,大根と水菜のあえもの,サラダ油,0.5
582,10/28/2022,大根と水菜のあえもの,ごま油,0.5
583,10/31/2022,秋の香りごはん,精白米（自校）,65
584,10/31/2022,秋の香りごはん,鉄強化米,0.3
585,10/31/2022,秋の香りごはん,(冷)鶏肉胸・皮なし(1×1㎝),12
586,10/31/2022,秋の香りごはん,(冷)鶏肉もも・皮なし(1×1㎝),8
587,10/31/2022,秋の香りごはん,清酒,1
588,10/31/2022,秋の香りごはん,皮付さつまいも2㎝角,10
589,10/31/2022,秋の香りごはん,しめじ,8
590,10/31/2022,秋の香りごはん,人参,7
591,10/31/2022,秋の香りごはん,（冷）むき枝豆,5
592,10/31/2022,秋の香りごはん,濃口しょうゆ,3
593,10/31/2022,秋の香りごはん,上白糖,0.8
594,10/31/2022,秋の香りごはん,食塩,0.4
595,10/31/2022,秋の香りごはん,出し昆布,0.5
596,10/31/2022,牛乳,牛乳,206
597,10/31/2022,煮びたし,てんぷら,12
598,10/31/2022,煮びたし,白菜,40
599,10/31/2022,煮びたし,もやし,25
600,10/31/2022,煮びたし,小松菜,20
601,10/31/2022,煮びたし,濃口しょうゆ,2.5
602,10/31/2022,煮びたし,みりん,1.2
603,10/31/2022,煮びたし,ごま油,1
604,10/31/2022,煮びたし,だし汁,12
605,10/31/2022,すいとん汁,（冷）すいとん,30
606,10/31/2022,すいとん汁,油揚げ,6
607,10/31/2022,すいとん汁,玉葱,25
608,10/31/2022,すいとん汁,人参,8
609,10/31/2022,すいとん汁,中ねぎ,5
610,10/31/2022,すいとん汁,中みそ,5
611,10/31/2022,すいとん汁,白みそ,4.5
612,10/31/2022,すいとん汁,煮干し　だし用,4
613,10/31/2022,すいとん汁,湯,110
