#LINK,,,,
#lang,ja,,,
#attribution_name,高松市,,,
#license,http://creativecommons.org/licenses/by/3.0/deed.ja,,,
#file_name,0084,,,
#download_from,https://opendata.smartcity-takamatsu.jp/ckan/dataset/menu_Information,,,
#property,lunchDay,menuName,foodName,quantity
#object_type_xsd,string,string,string,string
#property_context,Assertion,Assertion,Assertion,Assertion
456,12/21/2021,白菜のクリーム煮,ピザ用チーズ,1.5
457,12/21/2021,白菜のクリーム煮,湯,45
458,12/21/2021,根菜サラダ,（レト）まぐろ油漬,8
459,12/21/2021,根菜サラダ,洗いごぼう,20
460,12/21/2021,根菜サラダ,れんこん（いちょう３㎜）,15
461,12/21/2021,根菜サラダ,人参,10
462,12/21/2021,根菜サラダ,きゅうり,15
463,12/21/2021,根菜サラダ,食酢,2.4
464,12/21/2021,根菜サラダ,しょうゆ,2.4
465,12/21/2021,根菜サラダ,上白糖,1.3
466,12/21/2021,根菜サラダ,ごま油,0.5
467,12/21/2021,根菜サラダ,サラダ油,0.5
468,12/21/2021,キウイフルーツ（香緑）,キウイフルーツ,50
469,12/22/2021,麦ごはん,精白米（委託）,70
470,12/22/2021,麦ごはん,米粒麦　委託,7
471,12/22/2021,いわしの蒲焼き風,（冷）いわし開き　澱粉付,40
472,12/22/2021,いわしの蒲焼き風,食用油,4
473,12/22/2021,いわしの蒲焼き風,生姜,1.2
474,12/22/2021,いわしの蒲焼き風,しょうゆ,2.7
475,12/22/2021,いわしの蒲焼き風,上白糖,2.7
476,12/22/2021,いわしの蒲焼き風,みりん,1.7
477,12/22/2021,いわしの蒲焼き風,清酒,1.8
478,12/22/2021,いわしの蒲焼き風,でんぷん,0.2
479,12/22/2021,いわしの蒲焼き風,湯,4
480,12/22/2021,ブロッコリーのおかかあえ,キャベツ,30
481,12/22/2021,ブロッコリーのおかかあえ,（冷）ブロッコリー　国産　１㎏,20
482,12/22/2021,ブロッコリーのおかかあえ,人参,7
483,12/22/2021,ブロッコリーのおかかあえ,花かつお　１kg,0.8
484,12/22/2021,ブロッコリーのおかかあえ,しょうゆ,2
485,12/22/2021,ブロッコリーのおかかあえ,食酢,1.5
486,12/22/2021,ブロッコリーのおかかあえ,上白糖,1
487,12/22/2021,ブロッコリーのおかかあえ,サラダ油,1
488,12/22/2021,豚汁,豚肉並（３×３㎝スライス）,10
489,12/22/2021,豚汁,さつまいも（２㎝角）,40
490,12/22/2021,豚汁,洗いごぼう,7
491,12/22/2021,豚汁,つきこんにゃく,7
492,12/22/2021,豚汁,人参,5
493,12/22/2021,豚汁,もやし,5
494,12/22/2021,豚汁,中ねぎ,5
495,12/22/2021,豚汁,麦みそ,9
496,12/22/2021,豚汁,煮干し　だし用,4
497,12/22/2021,豚汁,水,105
498,12/23/2021,麦ごはん,精白米（自校）,73
499,12/23/2021,麦ごはん,米粒麦　自校,7
500,12/23/2021,牛乳,牛乳,206
501,12/23/2021,高野豆腐の卵とじ,鶏肉　胸・皮なし（２×２㎝）,12
502,12/23/2021,高野豆腐の卵とじ,鶏肉　もも・皮なし（２×２㎝）,8
503,12/23/2021,高野豆腐の卵とじ,清酒,1
504,12/23/2021,高野豆腐の卵とじ,鶏卵,25
505,12/23/2021,高野豆腐の卵とじ,高野豆腐（サイコロ）,15
506,12/23/2021,高野豆腐の卵とじ,玉葱,35
507,12/23/2021,高野豆腐の卵とじ,人参,10
508,12/23/2021,高野豆腐の卵とじ,（冷）さやいんげん　５００ｇ,7
509,12/23/2021,高野豆腐の卵とじ,生しいたけ（スライス）県産・１kg,3
510,12/23/2021,高野豆腐の卵とじ,しょうゆ,2.6
511,12/23/2021,高野豆腐の卵とじ,三温糖,2.5
512,12/23/2021,高野豆腐の卵とじ,食塩,0.2
513,12/23/2021,高野豆腐の卵とじ,みりん,0.5
514,12/23/2021,高野豆腐の卵とじ,削り節　だし用,2.5
515,12/23/2021,高野豆腐の卵とじ,湯,55
516,12/23/2021,まんばのごまドレッシングあえ,（生）まんば,20
