#LINK,,,,
#lang,ja,,,
#attribution_name,高松市,,,
#license,http://creativecommons.org/licenses/by/3.0/deed.ja,,,
#file_name,0084,,,
#download_from,https://opendata.smartcity-takamatsu.jp/ckan/dataset/menu_Information,,,
#property,lunchDay,menuName,foodName,quantity
#object_type_xsd,string,string,string,string
#property_context,Assertion,Assertion,Assertion,Assertion
464,11/22/2022,きのこカレーライス（麦ごはん）,食塩,1
465,11/22/2022,きのこカレーライス（麦ごはん）,こしょう,0.04
466,11/22/2022,きのこカレーライス（麦ごはん）,湯,70
467,11/22/2022,牛乳,牛乳,206
468,11/22/2022,食べて菜のサラダ,食べて菜,25
469,11/22/2022,食べて菜のサラダ,キャベツ,20
470,11/22/2022,食べて菜のサラダ,人参,5
471,11/22/2022,食べて菜のサラダ,（缶）ホールコーン,5
472,11/22/2022,食べて菜のサラダ,濃口しょうゆ,2.5
473,11/22/2022,食べて菜のサラダ,食酢,2.2
474,11/22/2022,食べて菜のサラダ,サラダ油,1
475,11/22/2022,食べて菜のサラダ,上白糖,0.9
476,11/22/2022,小にぼし,小煮干し,4
477,11/24/2022,小型コッペパン,コッペパン,40
478,11/24/2022,牛乳,牛乳,206
479,11/24/2022,ソース焼きスパゲティ,スパゲティ（ハーフ）,35
480,11/24/2022,ソース焼きスパゲティ,ゆで塩,1.5
481,11/24/2022,ソース焼きスパゲティ,豚肉赤身（3×3㎝スライス）,20
482,11/24/2022,ソース焼きスパゲティ,清酒,1.5
483,11/24/2022,ソース焼きスパゲティ,キャベツ,30
484,11/24/2022,ソース焼きスパゲティ,玉葱,20
485,11/24/2022,ソース焼きスパゲティ,人参,10
486,11/24/2022,ソース焼きスパゲティ,ピーマン,7
487,11/24/2022,ソース焼きスパゲティ,中ねぎ,5
488,11/24/2022,ソース焼きスパゲティ,干ししいたけ（スライス）,1
489,11/24/2022,ソース焼きスパゲティ,生姜,1
490,11/24/2022,ソース焼きスパゲティ,にんにく　,0.1
491,11/24/2022,ソース焼きスパゲティ,サラダ油,2
492,11/24/2022,ソース焼きスパゲティ,とんかつソース,7
493,11/24/2022,ソース焼きスパゲティ,ウスターソース,2
494,11/24/2022,ソース焼きスパゲティ,食塩,0.5
495,11/24/2022,ソース焼きスパゲティ,こしょう,0.05
496,11/24/2022,ソース焼きスパゲティ,粉かつお,0.5
497,11/24/2022,ソース焼きスパゲティ,青のり粉,0.2
498,11/24/2022,切りぼし大根のサラダ,きゅうり,10
499,11/24/2022,切りぼし大根のサラダ,切干し大根,5
500,11/24/2022,切りぼし大根のサラダ,人参,5
501,11/24/2022,切りぼし大根のサラダ,（缶）ホールコーン,5
502,11/24/2022,切りぼし大根のサラダ,（乾）刻み昆布,0.5
503,11/24/2022,切りぼし大根のサラダ,食酢,2.2
504,11/24/2022,切りぼし大根のサラダ,濃口しょうゆ,2
505,11/24/2022,切りぼし大根のサラダ,上白糖,1
506,11/24/2022,切りぼし大根のサラダ,サラダ油,0.5
507,11/24/2022,切りぼし大根のサラダ,ごま油,0.5
508,11/24/2022,チーズ,（個）チーズ　鉄強化,13.5
509,11/25/2022,麦ごはん,精白米（委託）,70
510,11/25/2022,麦ごはん,米粒麦　委託　,7
511,11/25/2022,ふりかけ,（個）おかかふりかけ28品目フリー,2
512,11/25/2022,牛乳,牛乳,206
513,11/25/2022,さばのみぞれ煮,（冷）さばのみぞれ煮,50
514,11/25/2022,野菜とたくあんのごまあえ,チンゲンサイ,25
515,11/25/2022,野菜とたくあんのごまあえ,キャベツ,30
516,11/25/2022,野菜とたくあんのごまあえ,たくあん（刻み）,6
517,11/25/2022,野菜とたくあんのごまあえ,濃口しょうゆ,0.6
518,11/25/2022,野菜とたくあんのごまあえ,食酢,0.3
519,11/25/2022,野菜とたくあんのごまあえ,炒り白ごま,1
520,11/25/2022,かきたま汁,鶏卵,20
521,11/25/2022,かきたま汁,玉葱,30
522,11/25/2022,かきたま汁,人参,7
523,11/25/2022,かきたま汁,中ねぎ,5
524,11/25/2022,かきたま汁,干ししいたけ（スライス）,0.8
525,11/25/2022,かきたま汁,濃口しょうゆ,1
526,11/25/2022,かきたま汁,食塩,0.5
527,11/25/2022,かきたま汁,でんぷん,0.5
528,11/25/2022,かきたま汁,削り節　だし用,4
529,11/25/2022,かきたま汁,出し昆布,1
530,11/25/2022,かきたま汁,湯,130
531,11/28/2022,キムチごはん（麦入り）,精白米（自校）,59
532,11/28/2022,キムチごはん（麦入り）,米粒麦　自校,6
533,11/28/2022,キムチごはん（麦入り）,鉄強化米,0.5
534,11/28/2022,キムチごはん（麦入り）,豚肉赤身（2×2㎝スライス）,20
535,11/28/2022,キムチごはん（麦入り）,清酒,2
536,11/28/2022,キムチごはん（麦入り）,生姜,0.8
537,11/28/2022,キムチごはん（麦入り）,白菜キムチ（ごはん用）,18
538,11/28/2022,キムチごはん（麦入り）,人参,7
539,11/28/2022,キムチごはん（麦入り）,（冷）むき枝豆,5
540,11/28/2022,キムチごはん（麦入り）,ごま油,2
541,11/28/2022,キムチごはん（麦入り）,上白糖,1.2
542,11/28/2022,キムチごはん（麦入り）,濃口しょうゆ,1.2
543,11/28/2022,キムチごはん（麦入り）,チキンコンソメ,0.5
544,11/28/2022,キムチごはん（麦入り）,食塩,0.1
545,11/28/2022,牛乳,牛乳,206
546,11/28/2022,韓国風いそかあえ,もやし,30
547,11/28/2022,韓国風いそかあえ,小松菜,25
548,11/28/2022,韓国風いそかあえ,人参,5
549,11/28/2022,韓国風いそかあえ,炒り白ごま,2
550,11/28/2022,韓国風いそかあえ,味付けもみのり,1
551,11/28/2022,韓国風いそかあえ,濃口しょうゆ,1
552,11/28/2022,韓国風いそかあえ,食塩,0.15
553,11/28/2022,韓国風いそかあえ,ごま油,0.7
554,11/28/2022,トックとわかめのスープ,ボンレスハム（短冊）卵抜き,5
555,11/28/2022,トックとわかめのスープ,トック,20
556,11/28/2022,トックとわかめのスープ,玉葱,20
557,11/28/2022,トックとわかめのスープ,干しわかめ（カット）,0.8
558,11/28/2022,トックとわかめのスープ,中ねぎ,3
559,11/28/2022,トックとわかめのスープ,サラダ油,0.5
560,11/28/2022,トックとわかめのスープ,（レト）がらスープ,4
561,11/28/2022,トックとわかめのスープ,濃口しょうゆ,0.8
562,11/28/2022,トックとわかめのスープ,食塩,0.5
563,11/28/2022,トックとわかめのスープ,こしょう,0.03
564,11/28/2022,トックとわかめのスープ,チキンコンソメ,0.5
565,11/28/2022,トックとわかめのスープ,ごま油,0.2
566,11/28/2022,トックとわかめのスープ,湯,140
567,11/28/2022,ミックスナッツ,（個）ミックスナッツ,15
568,11/29/2022,コッペパン（袋入り）,（個）常温コッペパン,70
569,11/29/2022,牛乳,牛乳,206
570,11/29/2022,鶏肉とレバーの香りあげ,鶏肉　胸・皮なし（2×2㎝）,21
571,11/29/2022,鶏肉とレバーの香りあげ,鶏肉　もも・皮なし（2×2㎝）,14
572,11/29/2022,鶏肉とレバーの香りあげ,清酒,1
573,11/29/2022,鶏肉とレバーの香りあげ,でんぷん,5
574,11/29/2022,鶏肉とレバーの香りあげ,（冷）豚レバー　澱粉つき,20
575,11/29/2022,鶏肉とレバーの香りあげ,なたね油,5
576,11/29/2022,鶏肉とレバーの香りあげ,細ねぎ,1
577,11/29/2022,鶏肉とレバーの香りあげ,生姜,0.8
578,11/29/2022,鶏肉とレバーの香りあげ,にんにく　,0.8
579,11/29/2022,鶏肉とレバーの香りあげ,中双糖,3
580,11/29/2022,鶏肉とレバーの香りあげ,濃口しょうゆ,2.5
581,11/29/2022,鶏肉とレバーの香りあげ,清酒,1.5
582,11/29/2022,鶏肉とレバーの香りあげ,豆板醤,0.05
583,11/29/2022,鶏肉とレバーの香りあげ,湯,4
584,11/29/2022,鶏肉とレバーの香りあげ,炒り白ごま,0.5
585,11/29/2022,グリーンサラダ,キャベツ,30
586,11/29/2022,グリーンサラダ,ブロッコリー（カット）,25
587,11/29/2022,グリーンサラダ,（缶）ホールコーン,5
588,11/29/2022,グリーンサラダ,食酢,3
589,11/29/2022,グリーンサラダ,上白糖,1
590,11/29/2022,グリーンサラダ,オリーブ油,1
591,11/29/2022,グリーンサラダ,サラダ油,0.5
592,11/29/2022,グリーンサラダ,食塩,0.4
593,11/29/2022,グリーンサラダ,こしょう,0.03
594,11/29/2022,うずら卵とチンゲンサイのスープ,（レト）うずら卵,25
595,11/29/2022,うずら卵とチンゲンサイのスープ,玉葱,20
596,11/29/2022,うずら卵とチンゲンサイのスープ,チンゲンサイ,15
597,11/29/2022,うずら卵とチンゲンサイのスープ,人参,7
598,11/29/2022,うずら卵とチンゲンサイのスープ,えのきたけ,7
599,11/29/2022,うずら卵とチンゲンサイのスープ,（レト）がらスープ,4
600,11/29/2022,うずら卵とチンゲンサイのスープ,サラダ油,0.5
601,11/29/2022,うずら卵とチンゲンサイのスープ,濃口しょうゆ,0.5
602,11/29/2022,うずら卵とチンゲンサイのスープ,チキンコンソメ,0.3
603,11/29/2022,うずら卵とチンゲンサイのスープ,ごま油,0.1
604,11/29/2022,うずら卵とチンゲンサイのスープ,食塩,0.4
605,11/29/2022,うずら卵とチンゲンサイのスープ,こしょう,0.03
606,11/29/2022,うずら卵とチンゲンサイのスープ,湯,120
607,11/30/2022,ごはん,精白米（自校）,80
608,11/30/2022,ごはん,鉄強化米,0.5
609,11/30/2022,牛乳,牛乳,206
610,11/30/2022,ぶた肉とごぼうの煮もの,豚肉赤身（2×2㎝スライス）,30
611,11/30/2022,ぶた肉とごぼうの煮もの,洗いごぼう,35
612,11/30/2022,ぶた肉とごぼうの煮もの,つきこんにゃく,20
613,11/30/2022,ぶた肉とごぼうの煮もの,人参,15
614,11/30/2022,ぶた肉とごぼうの煮もの,（冷）さやいんげん,7
615,11/30/2022,ぶた肉とごぼうの煮もの,サラダ油,1
616,11/30/2022,ぶた肉とごぼうの煮もの,濃口しょうゆ,4
617,11/30/2022,ぶた肉とごぼうの煮もの,みりん,2
618,11/30/2022,ぶた肉とごぼうの煮もの,中双糖,1.5
619,11/30/2022,ぶた肉とごぼうの煮もの,清酒,1.5
620,11/30/2022,ぶた肉とごぼうの煮もの,でんぷん,0.5
621,11/30/2022,ぶた肉とごぼうの煮もの,だし汁,8
622,11/30/2022,じゃがいものみそ汁,油揚げ,5
623,11/30/2022,じゃがいものみそ汁,じゃがいも,30
624,11/30/2022,じゃがいものみそ汁,玉葱,20
625,11/30/2022,じゃがいものみそ汁,人参,5
626,11/30/2022,じゃがいものみそ汁,中ねぎ,5
627,11/30/2022,じゃがいものみそ汁,干しわかめ（カット）,0.5
628,11/30/2022,じゃがいものみそ汁,中みそ,6
629,11/30/2022,じゃがいものみそ汁,白みそ,5
630,11/30/2022,じゃがいものみそ汁,煮干し　だし用,4
631,11/30/2022,じゃがいものみそ汁,水,115
632,11/30/2022,納豆,（個）納豆,30
