#property,lunchDay,menuName,foodName,quantity
476,3/23/2023,麦ごはん,精白米（委託）,70
477,3/23/2023,麦ごはん,米粒麦　委託　,7
478,3/23/2023,しじみのつくだ煮,（レト）しじみ佃煮,10
479,3/23/2023,牛乳,牛乳,206
480,3/23/2023,こうやどうふのたまごとじ,鶏肉　胸・皮なし（2×2㎝）,12
481,3/23/2023,こうやどうふのたまごとじ,鶏肉　もも・皮なし（2×2㎝）,8
482,3/23/2023,こうやどうふのたまごとじ,清酒,1
483,3/23/2023,こうやどうふのたまごとじ,鶏卵,20
484,3/23/2023,こうやどうふのたまごとじ,高野豆腐（サイコロ）,15
485,3/23/2023,こうやどうふのたまごとじ,玉葱,30
486,3/23/2023,こうやどうふのたまごとじ,人参,8
487,3/23/2023,こうやどうふのたまごとじ,（冷）さやいんげん,7
488,3/23/2023,こうやどうふのたまごとじ,生しいたけ（スライス）,4
489,3/23/2023,こうやどうふのたまごとじ,濃口しょうゆ,3
490,3/23/2023,こうやどうふのたまごとじ,三温糖,2.5
491,3/23/2023,こうやどうふのたまごとじ,食塩,0.25
492,3/23/2023,こうやどうふのたまごとじ,削り節　だし用,2
493,3/23/2023,こうやどうふのたまごとじ,湯,50
494,3/23/2023,ひじきのあえもの,（乾）ひじき,3
495,3/23/2023,ひじきのあえもの,（レト）まぐろ油漬,5
496,3/23/2023,ひじきのあえもの,キャベツ,25
497,3/23/2023,ひじきのあえもの,人参,5
498,3/23/2023,ひじきのあえもの,（缶）ホールコーン,5
499,3/23/2023,ひじきのあえもの,濃口しょうゆ,2.5
500,3/23/2023,ひじきのあえもの,食酢,3
501,3/23/2023,ひじきのあえもの,上白糖,1.6
502,3/23/2023,ひじきのあえもの,こしょう,0.02
503,3/23/2023,ひじきのあえもの,サラダ油,1.8
