#property,lunchDay,menuName,foodName,quantity
452,6/22/2021,オリーブ地鶏と野菜のトマト煮,じゃがいも,40
453,6/22/2021,オリーブ地鶏と野菜のトマト煮,玉葱,40
454,6/22/2021,オリーブ地鶏と野菜のトマト煮,ズッキーニ,15
455,6/22/2021,オリーブ地鶏と野菜のトマト煮,人参,10
456,6/22/2021,オリーブ地鶏と野菜のトマト煮,にんにく　,1
457,6/22/2021,オリーブ地鶏と野菜のトマト煮,パセリ,0.5
458,6/22/2021,オリーブ地鶏と野菜のトマト煮,サラダ油,1
459,6/22/2021,オリーブ地鶏と野菜のトマト煮,トマト水煮,25
460,6/22/2021,オリーブ地鶏と野菜のトマト煮,トマトケチャップ　1kg,3
461,6/22/2021,オリーブ地鶏と野菜のトマト煮,赤ぶどう酒,1
462,6/22/2021,オリーブ地鶏と野菜のトマト煮,砂糖（上白糖）,0.8
463,6/22/2021,オリーブ地鶏と野菜のトマト煮,ウスターソース,0.7
464,6/22/2021,オリーブ地鶏と野菜のトマト煮,チキンコンソメ　乳・卵抜き,0.6
465,6/22/2021,オリーブ地鶏と野菜のトマト煮,食塩,0.3
466,6/22/2021,オリーブ地鶏と野菜のトマト煮,こしょう,0.03
467,6/22/2021,オリーブ地鶏と野菜のトマト煮,湯,20
468,6/22/2021,ごぼうサラダ,洗いごぼう,25
469,6/22/2021,ごぼうサラダ,きゅうり,15
470,6/22/2021,ごぼうサラダ,人参,5
471,6/22/2021,ごぼうサラダ,（缶）ホールコーン,5
472,6/22/2021,（袋）焙煎ごまドレッシング,（袋）焙煎ごまドレッシング,10
473,6/22/2021,チョコ大豆クリーム,（袋）チョコ大豆クリーム,10
474,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,精白米（委託）,70
475,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,米粒麦　委託　,7
476,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,豚肉（3×3㎝スライス）,25
477,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,じゃがいも,35
478,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,玉葱,35
479,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,トマト水煮,15
480,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,なす,15
481,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,なたね油,2
482,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,人参,10
483,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,（冷）むき枝豆,5
484,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,（乾）レンズ豆　,4
485,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,にんにく　,0.5
486,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,生姜,0.2
487,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,サラダ油,2
488,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,小麦粉,5
489,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,サラダ油,5
490,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,カレー粉,1.1
491,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,（レト）がらスープ,3
492,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,トマトケチャップ　1kg,2
493,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,ウスターソース,1.7
494,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,とんかつソース,1
495,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,濃口醤油,1
496,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,チャツネ　450g,1
497,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,赤ぶどう酒,1
498,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,食塩,0.7
499,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,チキンコンソメ　乳・卵抜き,0.5
500,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,こしょう,0.04
501,6/23/2021,野菜たっぷりカレーライス（麦ごはん）,湯,85
502,6/23/2021,牛乳,牛乳,206
503,6/23/2021,海藻サラダ,（乾）海藻ミックス,1
504,6/23/2021,海藻サラダ,キャベツ,30
505,6/23/2021,海藻サラダ,きゅうり,15
506,6/23/2021,海藻サラダ,（缶）ホールコーン,7
507,6/23/2021,海藻サラダ,（袋）青じそドレッシング,10
508,6/23/2021,ミニトマト,ミニトマト,30
509,6/24/2021,たこめし（麦入り）,精白米（自校）,55
510,6/24/2021,たこめし（麦入り）,米粒麦　自校,5
511,6/24/2021,たこめし（麦入り）,（冷）たこ（1㎝）,30
512,6/24/2021,たこめし（麦入り）,生姜,1
513,6/24/2021,たこめし（麦入り）,洗いごぼう,8
514,6/24/2021,たこめし（麦入り）,人参,5
515,6/24/2021,たこめし（麦入り）,油揚げ,5
516,6/24/2021,たこめし（麦入り）,（冷）むき枝豆,5
517,44371,たこめし（麦入り）,サラダ油,1
518,44371,たこめし（麦入り）,濃口醤油,3
519,44371,たこめし（麦入り）,清酒,2
520,44371,たこめし（麦入り）,砂糖（上白糖）,1
521,44371,たこめし（麦入り）,食塩,0.1
522,44371,たこめし（麦入り）,だし昆布,1
523,44371,牛乳,牛乳,206
524,44371,和風ドレッシングあえ,キャベツ,35
525,44371,和風ドレッシングあえ,きゅうり,25
526,44371,和風ドレッシングあえ,（袋）和風ドレッシング,10
527,44371,うちこみ汁,油揚げ,5
528,44371,うちこみ汁,生うどん　さぬきの夢2009,15
529,44371,うちこみ汁,玉葱,15
530,44371,うちこみ汁,人参,8
531,44371,うちこみ汁,しいたけ　スライス,5
532,44371,うちこみ汁,中ねぎ,5
533,44371,うちこみ汁,中みそ,5
534,44371,うちこみ汁,甘みそ,4
535,44371,うちこみ汁,だし煮干し,4
536,44371,うちこみ汁,水,150
537,44371,わらびもち（中のみ）,（個）冷凍わらびもち,30
538,44372,小型コッペパン（袋入り）,（個）コッペパン,30
539,44372,牛乳,牛乳,206
540,44372,アスパラ入りクリームペンネ,ペンネ,25
541,44372,アスパラ入りクリームペンネ,ベーコン（短冊）,5
542,44372,アスパラ入りクリームペンネ,（冷）あさりむき身,10
543,44372,アスパラ入りクリームペンネ,白ぶどう酒,1
544,44372,アスパラ入りクリームペンネ,玉葱,40
545,44372,アスパラ入りクリームペンネ,アスパラガス,15
546,44372,アスパラ入りクリームペンネ,人参,15
547,44372,アスパラ入りクリームペンネ,しめじ,12
548,44372,アスパラ入りクリームペンネ,パセリ,0.5
549,44372,アスパラ入りクリームペンネ,にんにく　,0.3
550,44372,アスパラ入りクリームペンネ,サラダ油,1
551,44372,アスパラ入りクリームペンネ,小麦粉,3
552,44372,アスパラ入りクリームペンネ,サラダ油,2
553,44372,アスパラ入りクリームペンネ,有塩バター,1
554,44372,アスパラ入りクリームペンネ,チキンコンソメ　乳・卵抜き,0.8
555,44372,アスパラ入りクリームペンネ,食塩,0.5
556,44372,アスパラ入りクリームペンネ,こしょう,0.03
557,44372,アスパラ入りクリームペンネ,ピザ用チーズ,3
558,44372,アスパラ入りクリームペンネ,調理用牛乳,25
559,44372,アスパラ入りクリームペンネ,湯,105
560,44372,イタリアンサラダ,キャベツ,25
561,44372,イタリアンサラダ,きゅうり,25
562,44372,イタリアンサラダ,（缶）ホールコーン,5
563,44372,イタリアンサラダ,赤パプリカ,5
564,44372,イタリアンサラダ,（袋）イタリアンドレッシング,10
565,44372,オレンジ,オレンジ,50
566,44375,麦ごはん,精白米（委託）,70
567,44375,麦ごはん,米粒麦　委託　,7
568,44375,牛乳,牛乳,206
569,44375,肉じゃが,豚肉（3×3㎝スライス）,30
570,44375,肉じゃが,じゃがいも,80
571,44375,肉じゃが,玉葱,50
572,44375,肉じゃが,つきこんにゃく,25
573,44375,肉じゃが,人参,10
574,44375,肉じゃが,（冷）むき枝豆,5
575,44375,肉じゃが,サラダ油,1
576,44375,肉じゃが,濃口醤油,4
577,44375,肉じゃが,砂糖（中双糖）,3
578,44375,肉じゃが,清酒,3
579,44375,肉じゃが,食塩,0.1
580,44375,肉じゃが,湯,5
581,44375,野菜のこんぶあえ,きゅうり,20
582,44375,野菜のこんぶあえ,人参,7
583,44375,野菜のこんぶあえ,切干し大根,5
584,44375,野菜のこんぶあえ,（缶）ホールコーン,5
585,44375,野菜のこんぶあえ,（乾）刻み昆布,0.5
586,44375,野菜のこんぶあえ,（袋）棒々鶏ドレッシング,10
587,44375,あさりの佃煮,（レト）あさり佃煮,10
588,44376,コッペパン,コッペパン,50
589,44376,牛乳,牛乳,206
590,44376,ゲタのから揚げ,冷）舌平目の澱粉付き,45
591,44376,ゲタのから揚げ,なたね油,5
592,44376,ゲタのから揚げ,食塩,0.1
593,44376,夏野菜のサラダ,きゅうり,25
594,44376,夏野菜のサラダ,アスパラガス,20
595,44376,夏野菜のサラダ,（缶）ホールコーン,8
596,44376,夏野菜のサラダ,（袋）焙煎ごまドレッシング,10
597,44376,トマトスープ,（冷）白いんげん豆,10
598,44376,トマトスープ,ベーコン（短冊）,5
599,44376,トマトスープ,玉葱,30
600,44376,トマトスープ,トマト水煮,20
601,44376,トマトスープ,人参,10
602,44376,トマトスープ,マカロニ（シエル）,5
603,44376,トマトスープ,（袋）がらスープ,4
604,44376,トマトスープ,サラダ油,1
605,44376,トマトスープ,濃口醤油,0.5
606,44376,トマトスープ,チキンコンソメ,0.3
607,44376,トマトスープ,食塩,0.4
608,44376,トマトスープ,こしょう,0.03
609,44376,トマトスープ,湯,120
610,44377,麦ごはん,精白米（委託）,70
611,44377,麦ごはん,米粒麦　委託　,7
612,44377,牛乳,牛乳,206
613,44377,厚揚げとなすのみそ炒め,豚肉赤身ミンチ,15
614,44377,厚揚げとなすのみそ炒め,清酒,2
615,44377,厚揚げとなすのみそ炒め,生姜,0.6
616,44377,厚揚げとなすのみそ炒め,にんにく　,0.2
617,44377,厚揚げとなすのみそ炒め,なす,25
618,44377,厚揚げとなすのみそ炒め,なたね油,2
619,44377,厚揚げとなすのみそ炒め,（冷）厚揚げ　カット,50
620,44377,厚揚げとなすのみそ炒め,玉葱,30
621,44377,厚揚げとなすのみそ炒め,人参,10
622,44377,厚揚げとなすのみそ炒め,たけのこ水煮（ホール）,8
623,44377,厚揚げとなすのみそ炒め,しいたけ　スライス,2
624,44377,厚揚げとなすのみそ炒め,ごま油,1
625,44377,厚揚げとなすのみそ炒め,赤みそ,3
626,44377,厚揚げとなすのみそ炒め,濃口醤油,2.2
627,44377,厚揚げとなすのみそ炒め,砂糖（中双糖）,2
628,44377,厚揚げとなすのみそ炒め,チキンコンソメ,0.6
629,44377,厚揚げとなすのみそ炒め,でんぷん,1
630,44377,厚揚げとなすのみそ炒め,豆板醤,0.03
631,44377,厚揚げとなすのみそ炒め,湯,20
632,44377,小松菜の和風ドレッシングあえ,もやし,30
633,44377,小松菜の和風ドレッシングあえ,小松菜,20
634,44377,小松菜の和風ドレッシングあえ,キャベツ,15
635,44377,小松菜の和風ドレッシングあえ,（袋）和風ドレッシング,10
636,44377,小魚の甘酢煮,上乾ちりめん,4
637,44377,小魚の甘酢煮,砂糖（三温糖）,1.2
638,44377,小魚の甘酢煮,食酢,1
639,44377,小魚の甘酢煮,ポン酢,1
640,44377,小魚の甘酢煮,炒り白ごま,0.4
