#property,lunchDay,menuName,foodName,quantity
483,4/28/2021,チキンライス（麦入り）,精白米（自校）,55
484,4/28/2021,チキンライス（麦入り）,米粒麦　自校,5
485,4/28/2021,チキンライス（麦入り）,（冷）鶏肉　胸・皮なし　カット,12
486,4/28/2021,チキンライス（麦入り）,（冷）鶏肉　もも・皮なし　カット,8
487,4/28/2021,チキンライス（麦入り）,白ぶどう酒,1
488,4/28/2021,チキンライス（麦入り）,玉葱,12
489,4/28/2021,チキンライス（麦入り）,人参,8
490,4/28/2021,チキンライス（麦入り）,エリンギ　カット,5
491,4/28/2021,チキンライス（麦入り）,（冷）むき枝豆　,5
492,4/28/2021,チキンライス（麦入り）,有塩バター,0.6
493,4/28/2021,チキンライス（麦入り）,サラダ油,1
494,4/28/2021,チキンライス（麦入り）,トマトケチャップ,13
495,4/28/2021,チキンライス（麦入り）,ウスターソース,0.9
496,4/28/2021,チキンライス（麦入り）,チキンコンソメ　乳・卵抜き,0.5
497,4/28/2021,チキンライス（麦入り）,食塩,0.45
498,4/28/2021,チキンライス（麦入り）,こしょう,0.05
499,4/28/2021,牛乳,牛乳,206
500,4/28/2021,ごぼうサラダ,（レト）まぐろ油漬,8
501,4/28/2021,ごぼうサラダ,洗いごぼう,25
502,4/28/2021,ごぼうサラダ,きゅうり,18
503,4/28/2021,ごぼうサラダ,人参,7
504,4/28/2021,ごぼうサラダ,炒り白ごま,1.5
505,4/28/2021,ごぼうサラダ,食酢,2.2
506,4/28/2021,ごぼうサラダ,濃口醤油,2
507,4/28/2021,ごぼうサラダ,砂糖（上白糖）,1.2
508,4/28/2021,ごぼうサラダ,ごま油,0.5
509,4/28/2021,ごぼうサラダ,サラダ油,0.5
510,4/28/2021,コーンスープ,ベーコン　スライス,7
511,4/28/2021,コーンスープ,玉葱,30
512,4/28/2021,コーンスープ,（缶）クリームコーン,40
513,4/28/2021,コーンスープ,（缶）ホールコーン,10
514,4/28/2021,コーンスープ,パセリ,0.5
515,4/28/2021,コーンスープ,サラダ油,0.5
516,4/28/2021,コーンスープ,（レト）がらスープ,4
517,4/28/2021,コーンスープ,食塩,0.5
518,4/28/2021,コーンスープ,こしょう,0.03
519,4/28/2021,コーンスープ,チキンコンソメ　乳・卵抜き,0.3
520,4/28/2021,コーンスープ,湯,110
521,4/30/2021,麦ごはん,精白米（委託）,60
522,4/30/2021,麦ごはん,精白米（委託）,70
523,4/30/2021,麦ごはん,米粒麦　委託　,6
524,4/30/2021,麦ごはん,米粒麦　委託　,7
525,4/30/2021,牛乳,牛乳,206
526,4/30/2021,鶏とレバーの香り揚げ,鶏肉　胸・皮なし　カット,18
527,4/30/2021,鶏とレバーの香り揚げ,鶏肉　もも・皮なし　カット,12
528,4/30/2021,鶏とレバーの香り揚げ,清酒,1
529,4/30/2021,鶏とレバーの香り揚げ,でんぷん,5
530,4/30/2021,鶏とレバーの香り揚げ,（冷）鶏レバー粉付き,15
531,4/30/2021,鶏とレバーの香り揚げ,なたね油,5
532,4/30/2021,鶏とレバーの香り揚げ,砂糖（中双糖）,2.5
533,4/30/2021,鶏とレバーの香り揚げ,濃口醤油,2
534,4/30/2021,鶏とレバーの香り揚げ,細ねぎ,1
535,4/30/2021,鶏とレバーの香り揚げ,生姜,0.8
536,4/30/2021,鶏とレバーの香り揚げ,にんにく　,0.8
537,4/30/2021,鶏とレバーの香り揚げ,清酒,1.5
538,4/30/2021,鶏とレバーの香り揚げ,豆板醤,0.04
539,4/30/2021,鶏とレバーの香り揚げ,湯,4
540,4/30/2021,おかか和え,小松菜,25
541,4/30/2021,おかか和え,キャベツ,35
542,4/30/2021,おかか和え,人参,5
543,4/30/2021,おかか和え,花かつお,1
544,4/30/2021,おかか和え,濃口醤油,2.5
545,4/30/2021,おかか和え,食酢,1.5
546,4/30/2021,とうふのみそ汁　,豆腐,30
547,4/30/2021,とうふのみそ汁　,油揚げ,5
548,4/30/2021,とうふのみそ汁　,玉葱,25
549,4/30/2021,とうふのみそ汁　,（乾）干しわかめ　カット,0.6
550,4/30/2021,とうふのみそ汁　,中ねぎ,5
551,4/30/2021,とうふのみそ汁　,中みそ,6
552,4/30/2021,とうふのみそ汁　,甘みそ,5
553,4/30/2021,とうふのみそ汁　,だし煮干し,4
554,4/30/2021,とうふのみそ汁　,湯,105
